customer_id_clean,will_churn,churn_probability_latent
CUST103313,1,0.47000000000000003
CUST103314,1,0.2
CUST103315,0,0.27
CUST103316,0,0.22
CUST103317,1,0.12
CUST103318,0,0.24
CUST103319,0,0.2
CUST103320,1,0.2
CUST103321,0,0.2
CUST103322,0,0.45
CUST103323,0,0.22
CUST103324,0,0.22
CUST103325,0,0.2
CUST103326,0,0.27
CUST103327,0,0.2
CUST103328,1,0.57
CUST103329,1,0.42
CUST103330,1,0.3
CUST103331,0,0.42
CUST103332,0,0.35000000000000003
CUST103333,0,0.39
CUST103334,1,0.33999999999999997
CUST103335,0,0.57
CUST103336,1,0.49
CUST103337,0,0.22
CUST103338,0,0.24
CUST103339,0,0.2
CUST103340,0,0.3
CUST103341,0,0.3
CUST103342,0,0.27
CUST103343,0,0.42
CUST103344,0,0.2
CUST103345,0,0.35000000000000003
CUST103346,1,0.37
CUST103347,1,0.12
CUST103348,0,0.2
CUST103349,0,0.2
CUST103350,0,0.2
CUST103351,0,0.24
CUST103352,0,0.12
CUST103353,0,0.33999999999999997
CUST103354,1,0.32
CUST103355,1,0.57
CUST103356,0,0.2
CUST103357,1,0.27
CUST103358,1,0.12
CUST103359,0,0.12
CUST103360,0,0.35000000000000003
CUST103361,0,0.22
CUST103362,0,0.7499999999999999
CUST103363,0,0.2
CUST103364,1,0.42
CUST103365,0,0.32
CUST103366,0,0.22
CUST103367,0,0.12
CUST103368,0,0.24
CUST103369,0,0.32
CUST103370,0,0.27
CUST103371,1,0.47000000000000003
CUST103372,0,0.12
CUST103373,0,0.2
CUST103374,0,0.2
CUST103375,1,0.2
CUST103376,0,0.5
CUST103377,0,0.2
CUST103378,0,0.27
CUST103379,0,0.24
CUST103380,1,0.5
CUST103381,0,0.32
CUST103382,0,0.2
CUST103383,0,0.12
CUST103384,1,0.24
CUST103385,0,0.27
CUST103386,0,0.3
CUST103387,0,0.22
CUST103388,0,0.42
CUST103389,0,0.57
CUST103390,0,0.35000000000000003
CUST103391,0,0.45
CUST103392,1,0.2
CUST103393,0,0.3
CUST103394,0,0.32
CUST103395,0,0.27
CUST103396,1,0.5
CUST103397,0,0.12
CUST103398,0,0.22
CUST103399,0,0.2
CUST103400,0,0.2
CUST103401,1,0.42
CUST103402,0,0.12
CUST103403,0,0.3
CUST103404,1,0.37
CUST103405,0,0.24
CUST103406,0,0.12
CUST103407,0,0.2
CUST103408,0,0.6
CUST103409,0,0.32
CUST103410,1,0.35000000000000003
CUST103411,0,0.2
CUST103412,1,0.5
CUST103413,0,0.24
CUST103414,1,0.3
CUST103415,0,0.57
CUST103416,0,0.2
CUST103417,0,0.2
CUST103418,0,0.12
CUST103419,0,0.12
CUST103420,0,0.3
CUST103421,0,0.12
CUST103422,0,0.12
CUST103423,0,0.12
CUST103424,1,0.2
CUST103425,0,0.2
CUST103426,1,0.3
CUST103427,0,0.37
CUST103428,1,0.12
CUST103429,0,0.24
CUST103430,0,0.37
CUST103431,0,0.2
CUST103432,0,0.2
CUST103433,0,0.2
CUST103434,0,0.27
CUST103435,1,0.45
CUST103436,0,0.2
CUST103437,0,0.12
CUST103438,0,0.12
CUST103439,0,0.24
CUST103440,0,0.3
CUST103441,0,0.27
CUST103442,1,0.2
CUST103443,0,0.2
CUST103444,0,0.42
CUST103445,0,0.22
CUST103446,0,0.12
CUST103447,1,0.5
CUST103448,0,0.22
CUST103449,0,0.42
CUST103450,0,0.32
CUST103451,1,0.45
CUST103452,1,0.27
CUST103453,1,0.12
CUST103454,0,0.12
CUST103455,0,0.12
CUST103456,0,0.3
CUST103457,0,0.27
CUST103458,0,0.12
CUST103459,0,0.42
CUST103460,0,0.12
CUST103461,0,0.2
CUST103462,1,0.3
CUST103463,0,0.2
CUST103464,1,0.52
CUST103465,1,0.45
CUST103466,0,0.12
CUST103467,0,0.3
CUST103468,0,0.12
CUST103469,0,0.12
CUST103470,1,0.2
CUST103471,0,0.42
CUST103472,0,0.33999999999999997
CUST103473,1,0.57
CUST103474,0,0.27
CUST103475,0,0.2
CUST103476,1,0.12
CUST103477,0,0.24
CUST103478,0,0.22
CUST103479,0,0.24
CUST103480,0,0.35000000000000003
CUST103481,0,0.33999999999999997
CUST103482,0,0.47000000000000003
CUST103483,0,0.22
CUST103484,1,0.32
CUST103485,0,0.33999999999999997
CUST103486,0,0.12
CUST103487,0,0.47000000000000003
CUST103488,1,0.22
CUST103489,1,0.3
CUST103490,0,0.12
CUST103491,0,0.12
CUST103492,0,0.12
CUST103493,0,0.12
CUST103494,0,0.45
CUST103495,0,0.3
CUST103496,1,0.42
CUST103497,0,0.5
CUST103498,1,0.32
CUST103499,1,0.27
CUST103500,1,0.35000000000000003
CUST103501,0,0.12
CUST103502,0,0.42
CUST103503,0,0.42
CUST103504,0,0.2
CUST103505,1,0.45
CUST103506,1,0.12
CUST103507,0,0.42
CUST103508,1,0.47000000000000003
CUST103509,0,0.2
CUST103510,0,0.2
CUST103511,0,0.32
CUST103512,0,0.2
CUST103513,0,0.2
CUST103514,1,0.37
CUST103515,0,0.27
CUST103516,0,0.12
CUST103517,0,0.2
CUST103518,1,0.2
CUST103519,0,0.12
CUST103520,0,0.37
CUST103521,0,0.32
CUST103522,0,0.22
CUST103523,1,0.57
CUST103524,1,0.33999999999999997
CUST103525,0,0.5
CUST103526,0,0.22
CUST103527,0,0.22
CUST103528,1,0.35000000000000003
CUST103529,1,0.2
CUST103530,1,0.3
CUST103531,0,0.27
CUST103532,0,0.12
CUST103533,0,0.12
CUST103534,0,0.27
CUST103535,0,0.32
CUST103536,0,0.12
CUST103537,0,0.27
CUST103538,1,0.57
CUST103539,0,0.2
CUST103540,0,0.2
CUST103541,0,0.12
CUST103542,0,0.6499999999999999
CUST103543,0,0.27
CUST103544,0,0.2
CUST103545,1,0.35000000000000003
CUST103546,0,0.2
CUST103547,0,0.33999999999999997
CUST103548,0,0.24
CUST103549,0,0.2
CUST103550,0,0.2
CUST103551,0,0.12
CUST103552,0,0.32
CUST103553,0,0.47000000000000003
CUST103554,0,0.24
CUST103555,0,0.22
CUST103556,0,0.32
CUST103557,0,0.22
CUST103558,0,0.2
CUST103559,0,0.37
CUST103560,0,0.12
CUST103561,0,0.24
CUST103562,0,0.2
CUST103563,0,0.52
CUST103564,0,0.2
CUST103565,0,0.24
CUST103566,0,0.2
CUST103567,0,0.35000000000000003
CUST103568,0,0.35000000000000003
CUST103569,0,0.37
CUST103570,0,0.32
CUST103571,0,0.2
CUST103572,0,0.12
CUST103573,1,0.57
CUST103574,0,0.2
CUST103575,0,0.27
CUST103576,1,0.35000000000000003
CUST103577,1,0.2
CUST103578,0,0.3
CUST103579,1,0.2
CUST103580,1,0.6499999999999999
CUST103581,0,0.37
CUST103582,0,0.12
CUST103583,0,0.33999999999999997
CUST103584,1,0.3
CUST103585,0,0.27
CUST103586,0,0.12
CUST103587,0,0.2
CUST103588,0,0.24
CUST103589,0,0.35000000000000003
CUST103590,1,0.2
CUST103591,0,0.12
CUST103592,1,0.5
CUST103593,0,0.12
CUST103594,0,0.32
CUST103595,0,0.32
CUST103596,0,0.12
CUST103597,0,0.12
CUST103598,0,0.2
CUST103599,0,0.12
CUST103600,0,0.12
CUST103601,0,0.12
CUST103602,0,0.35000000000000003
CUST103603,0,0.22
CUST103604,0,0.2
CUST103605,1,0.5
CUST103606,0,0.2
CUST103607,0,0.24
CUST103608,0,0.12
CUST103609,1,0.57
CUST103610,1,0.47000000000000003
CUST103611,1,0.2
CUST103612,0,0.12
CUST103613,0,0.22
CUST103614,1,0.22
CUST103615,0,0.12
CUST103616,0,0.2
CUST103617,0,0.12
CUST103618,0,0.12
CUST103619,1,0.12
CUST103620,1,0.42
CUST103621,1,0.2
CUST103622,0,0.2
CUST103623,1,0.27
CUST103624,0,0.2
CUST103625,0,0.35000000000000003
CUST103626,0,0.32
CUST103627,0,0.2
CUST103628,0,0.12
CUST103629,0,0.32
CUST103630,0,0.12
CUST103631,0,0.24
CUST103632,1,0.5
CUST103633,0,0.22
CUST103634,1,0.32
CUST103635,1,0.22
CUST103636,0,0.6499999999999999
CUST103637,0,0.12
CUST103638,0,0.12
CUST103639,0,0.24
CUST103640,0,0.2
CUST103641,0,0.2
CUST103642,0,0.42
CUST103643,1,0.5
CUST103644,0,0.2
CUST103645,0,0.24
CUST103646,1,0.12
CUST103647,0,0.3
CUST103648,1,0.22
CUST103649,1,0.2
CUST103650,0,0.12
CUST103651,1,0.45
CUST103652,0,0.3
CUST103653,0,0.2
CUST103654,0,0.2
CUST103655,0,0.24
CUST103656,1,0.2
CUST103657,0,0.3
CUST103658,0,0.12
CUST103659,1,0.5
CUST103660,1,0.6499999999999999
CUST103661,0,0.12
CUST103662,0,0.3
CUST103663,0,0.57
CUST103664,0,0.12
CUST103665,0,0.3
CUST103666,0,0.6
CUST103667,0,0.22
CUST103668,0,0.12
CUST103669,1,0.2
CUST103670,0,0.12
CUST103671,0,0.3
CUST103672,0,0.2
CUST103673,1,0.42
CUST103674,0,0.5
CUST103675,1,0.2
CUST103676,0,0.57
CUST103677,0,0.2
CUST103678,0,0.22
CUST103679,0,0.2
CUST103680,1,0.2
CUST103681,0,0.2
CUST103682,1,0.2
CUST103683,0,0.35000000000000003
CUST103684,0,0.33999999999999997
CUST103685,1,0.2
CUST103686,0,0.12
CUST103687,0,0.12
CUST103688,1,0.22
CUST103689,1,0.32
CUST103690,0,0.3
CUST103691,0,0.12
CUST103692,0,0.27
CUST103693,0,0.2
CUST103694,1,0.45
CUST103695,0,0.3
CUST103696,0,0.2
CUST103697,1,0.12
CUST103698,0,0.12
CUST103699,0,0.12
CUST103700,1,0.5
CUST103701,1,0.32
CUST103702,0,0.32
CUST103703,0,0.3
CUST103704,1,0.2
CUST103705,0,0.35000000000000003
CUST103706,0,0.2
CUST103707,0,0.32
CUST103708,1,0.47000000000000003
CUST103709,1,0.35000000000000003
CUST103710,0,0.27
CUST103711,1,0.6
CUST103712,1,0.2
CUST103713,1,0.33999999999999997
CUST103714,0,0.2
CUST103715,0,0.42
CUST103716,1,0.35000000000000003
CUST103717,0,0.32
CUST103718,0,0.2
CUST103719,1,0.2
CUST103720,1,0.2
CUST103721,0,0.12
CUST103722,0,0.2
CUST103723,1,0.2
CUST103724,0,0.2
CUST103725,0,0.2
CUST103726,0,0.2
CUST103727,0,0.22
CUST103728,0,0.2
CUST103729,0,0.2
CUST103730,0,0.12
CUST103731,0,0.42
CUST103732,0,0.2
CUST103733,0,0.12
CUST103734,0,0.2
CUST103735,1,0.35000000000000003
CUST103736,0,0.2
CUST103737,1,0.2
CUST103738,0,0.12
CUST103739,0,0.12
CUST103740,0,0.3
CUST103741,0,0.2
CUST103742,1,0.5
CUST103743,0,0.2
CUST103744,1,0.27
CUST103745,0,0.3
CUST103746,0,0.12
CUST103747,0,0.22
CUST103748,0,0.12
CUST103749,0,0.5
CUST103750,0,0.22
CUST103751,1,0.42
CUST103752,0,0.22
CUST103753,0,0.27
CUST103754,1,0.35000000000000003
CUST103755,0,0.2
CUST103756,1,0.32
CUST103757,0,0.2
CUST103758,0,0.22
CUST103759,0,0.2
CUST103760,0,0.3
CUST103761,0,0.2
CUST103762,0,0.2
CUST103763,0,0.2
CUST103764,0,0.22
CUST103765,0,0.12
CUST103766,0,0.12
CUST103767,0,0.12
CUST103768,0,0.3
CUST103769,0,0.35000000000000003
CUST103770,0,0.12
CUST103771,0,0.32
CUST103772,0,0.2
CUST103773,0,0.5
CUST103774,1,0.5
CUST103775,0,0.22
CUST103776,0,0.2
CUST103777,0,0.2
CUST103778,0,0.2
CUST103779,0,0.32
CUST103780,0,0.12
CUST103781,1,0.39
CUST103782,1,0.35000000000000003
CUST103783,0,0.2
CUST103784,0,0.24
CUST103785,0,0.49
CUST103786,0,0.27
CUST103787,0,0.32
CUST103788,1,0.12
CUST103789,0,0.2
CUST103790,0,0.2
CUST103791,1,0.32
CUST103792,0,0.32
CUST103793,0,0.12
CUST103794,0,0.57
CUST103795,0,0.12
CUST103796,0,0.52
CUST103797,0,0.3
CUST103798,0,0.2
CUST103799,0,0.24
CUST103800,0,0.12
CUST103801,1,0.5
CUST103802,0,0.3
CUST103803,0,0.42
CUST103804,0,0.32
CUST103805,0,0.12
CUST103806,1,0.2
CUST103807,0,0.3
CUST103808,0,0.39
CUST103809,0,0.32
CUST103810,0,0.2
CUST103811,0,0.2
CUST103812,0,0.42
CUST103813,0,0.12
CUST103814,1,0.2
CUST103815,0,0.2
CUST103816,0,0.35000000000000003
CUST103817,1,0.22
CUST103818,0,0.22
CUST103819,0,0.2
CUST103820,0,0.35000000000000003
CUST103821,0,0.32
CUST103822,0,0.42
CUST103823,0,0.12
CUST103824,1,0.2
CUST103825,0,0.22
CUST103826,0,0.3
CUST103827,0,0.32
CUST103828,0,0.3
CUST103829,1,0.3
CUST103830,0,0.32
CUST103831,0,0.22
CUST103832,0,0.32
CUST103833,0,0.24
CUST103834,0,0.37
CUST103835,1,0.3
CUST103836,1,0.35000000000000003
CUST103837,0,0.35000000000000003
CUST103838,0,0.3
CUST103839,1,0.6
CUST103840,1,0.22
CUST103841,0,0.12
CUST103842,1,0.2
CUST103843,0,0.24
CUST103844,1,0.6
CUST103845,0,0.24
CUST103846,1,0.6
CUST103847,1,0.35000000000000003
CUST103848,0,0.2
CUST103849,0,0.3
CUST103850,0,0.27
CUST103851,0,0.45
CUST103852,0,0.42
CUST103853,0,0.35000000000000003
CUST103854,1,0.6699999999999999
CUST103855,1,0.2
CUST103856,0,0.3
CUST103857,1,0.32
CUST103858,0,0.12
CUST103859,0,0.2
CUST103860,0,0.12
CUST103861,1,0.47000000000000003
CUST103862,0,0.32
CUST103863,1,0.32
CUST103864,0,0.12
CUST103865,1,0.2
CUST103866,0,0.27
CUST103867,0,0.2
CUST103868,0,0.2
CUST103869,0,0.12
CUST103870,0,0.2
CUST103871,1,0.35000000000000003
CUST103872,1,0.3
CUST103873,1,0.32
CUST103874,0,0.42
CUST103875,0,0.12
CUST103876,1,0.33999999999999997
CUST103877,0,0.27
CUST103878,0,0.24
CUST103879,1,0.42
CUST103880,0,0.32
CUST103881,0,0.2
CUST103882,1,0.33999999999999997
CUST103883,0,0.12
CUST103884,0,0.12
CUST103885,0,0.27
CUST103886,0,0.22
CUST103887,0,0.35000000000000003
CUST103888,0,0.2
CUST103889,0,0.42
CUST103890,1,0.52
CUST103891,0,0.32
CUST103892,0,0.12
CUST103893,0,0.27
CUST103894,0,0.27
CUST103895,1,0.3
CUST103896,0,0.2
CUST103897,0,0.45
CUST103898,0,0.12
CUST103899,0,0.3
CUST103900,1,0.2
CUST103901,0,0.2
CUST103902,1,0.35000000000000003
CUST103903,0,0.12
CUST103904,0,0.3
CUST103905,1,0.2
CUST103906,0,0.12
CUST103907,1,0.47000000000000003
CUST103908,0,0.2
CUST103909,1,0.3
CUST103910,0,0.22
CUST103911,0,0.12
CUST103912,0,0.33999999999999997
CUST103913,1,0.24
CUST103914,1,0.47000000000000003
CUST103915,0,0.3
CUST103916,0,0.3
CUST103917,0,0.33999999999999997
CUST103918,0,0.2
CUST103919,0,0.47000000000000003
CUST103920,1,0.22
CUST103921,0,0.24
CUST103922,1,0.3
CUST103923,0,0.2
CUST103924,1,0.3
CUST103925,1,0.2
CUST103926,1,0.5
CUST103927,0,0.12
CUST103928,0,0.33999999999999997
CUST103929,0,0.2
CUST103930,0,0.5
CUST103931,0,0.35000000000000003
CUST103932,1,0.12
CUST103933,0,0.12
CUST103934,0,0.22
CUST103935,0,0.12
CUST103936,0,0.32
CUST103937,0,0.12
CUST103938,0,0.42
CUST103939,1,0.47000000000000003
CUST103940,0,0.57
CUST103941,0,0.3
CUST103942,0,0.2
CUST103943,0,0.2
CUST103944,1,0.32
CUST103945,0,0.39
CUST103946,0,0.22
CUST103947,0,0.45
CUST103948,0,0.2
CUST103949,1,0.2
CUST103950,0,0.3
CUST103951,1,0.6
CUST103952,1,0.33999999999999997
CUST103953,0,0.2
CUST103954,0,0.22
CUST103955,1,0.3
CUST103956,0,0.2
CUST103957,0,0.12
CUST103958,0,0.22
CUST103959,0,0.2
CUST103960,0,0.12
CUST103961,1,0.6499999999999999
CUST103962,0,0.2
CUST103963,0,0.2
CUST103964,0,0.12
CUST103965,0,0.22
CUST103966,1,0.22
CUST103967,0,0.12
CUST103968,1,0.5
CUST103969,0,0.2
CUST103970,0,0.27
CUST103971,0,0.12
CUST103972,0,0.35000000000000003
CUST103973,0,0.12
CUST103974,1,0.35000000000000003
CUST103975,0,0.2
CUST103976,0,0.12
CUST103977,0,0.12
CUST103978,0,0.2
CUST103979,0,0.32
CUST103980,0,0.24
CUST103981,1,0.35000000000000003
CUST103982,0,0.12
CUST103983,0,0.32
CUST103984,0,0.32
CUST103985,0,0.2
CUST103986,0,0.22
CUST103987,0,0.2
CUST103988,0,0.12
CUST103989,0,0.27
CUST103990,0,0.2
CUST103991,0,0.22
CUST103992,1,0.32
CUST103993,0,0.2
CUST103994,1,0.6499999999999999
CUST103995,0,0.2
CUST103996,1,0.2
CUST103997,0,0.2
CUST103998,1,0.35000000000000003
CUST103999,0,0.33999999999999997
CUST104000,0,0.12
CUST104001,0,0.24
CUST104002,0,0.24
CUST104003,1,0.42
CUST104004,1,0.39
CUST104005,1,0.5
CUST104006,0,0.12
CUST104007,0,0.2
CUST104008,0,0.45
CUST104009,1,0.3
CUST104010,1,0.3
CUST104011,0,0.2
CUST104012,0,0.2
CUST104013,0,0.27
CUST104014,0,0.33999999999999997
CUST104015,0,0.2
CUST104016,0,0.3
CUST104017,0,0.2
CUST104018,0,0.2
CUST104019,0,0.3
CUST104020,0,0.3
CUST104021,1,0.22
CUST104022,0,0.5
CUST104023,0,0.2
CUST104024,0,0.12
CUST104025,1,0.6499999999999999
CUST104026,0,0.3
CUST104027,0,0.22
CUST104028,1,0.12
CUST104029,0,0.12
CUST104030,0,0.3
CUST104031,1,0.2
CUST104032,0,0.22
CUST104033,0,0.33999999999999997
CUST104034,0,0.32
CUST104035,0,0.49
CUST104036,0,0.2
CUST104037,0,0.2
CUST104038,0,0.42
CUST104039,0,0.2
CUST104040,0,0.35000000000000003
CUST104041,0,0.22
CUST104042,0,0.2
CUST104043,1,0.3
CUST104044,0,0.47000000000000003
CUST104045,0,0.47000000000000003
CUST104046,0,0.35000000000000003
CUST104047,1,0.3
CUST104048,0,0.27
CUST104049,0,0.32
CUST104050,0,0.57
CUST104051,0,0.22
CUST104052,0,0.22
CUST104053,0,0.24
CUST104054,0,0.32
CUST104055,0,0.42
CUST104056,1,0.35000000000000003
CUST104057,0,0.12
CUST104058,1,0.5
CUST104059,0,0.3
CUST104060,0,0.2
CUST104061,1,0.6
CUST104062,1,0.32
CUST104063,0,0.2
CUST104064,0,0.2
CUST104065,0,0.22
CUST104066,1,0.35000000000000003
CUST104067,0,0.2
CUST104068,0,0.2
CUST104069,1,0.32
CUST104070,1,0.3
CUST104071,1,0.35000000000000003
CUST104072,1,0.6
CUST104073,0,0.2
CUST104074,0,0.2
CUST104075,0,0.3
CUST104076,0,0.2
CUST104077,0,0.22
CUST104078,0,0.12
CUST104079,0,0.45
CUST104080,0,0.24
CUST104081,0,0.12
CUST104082,1,0.35000000000000003
CUST104083,1,0.22
CUST104084,0,0.2
CUST104085,1,0.39
CUST104086,0,0.22
CUST104087,1,0.12
CUST104088,0,0.12
CUST104089,0,0.3
CUST104090,1,0.35000000000000003
CUST104091,0,0.33999999999999997
CUST104092,0,0.5
CUST104093,0,0.3
CUST104094,0,0.2
CUST104095,1,0.45
CUST104096,0,0.24
CUST104097,1,0.32
CUST104098,0,0.12
CUST104099,0,0.47000000000000003
CUST104100,1,0.35000000000000003
CUST104101,1,0.32
CUST104102,0,0.2
CUST104103,0,0.2
CUST104104,0,0.24
CUST104105,1,0.47000000000000003
CUST104106,0,0.3
CUST104107,0,0.22
CUST104108,0,0.2
CUST104109,0,0.2
CUST104110,1,0.35000000000000003
CUST104111,1,0.39
CUST104112,0,0.49
CUST104113,0,0.2
CUST104114,0,0.3
CUST104115,0,0.12
CUST104116,0,0.35000000000000003
CUST104117,0,0.5
CUST104118,0,0.35000000000000003
CUST104119,1,0.35000000000000003
CUST104120,0,0.35000000000000003
CUST104121,0,0.39
CUST104122,0,0.3
CUST104123,1,0.24
CUST104124,0,0.37
CUST104125,1,0.2
CUST104126,0,0.5
CUST104127,0,0.2
CUST104128,0,0.12
CUST104129,0,0.22
CUST104130,1,0.5
CUST104131,0,0.35000000000000003
CUST104132,0,0.3
CUST104133,0,0.12
CUST104134,0,0.3
CUST104135,0,0.12
CUST104136,0,0.2
CUST104137,0,0.2
CUST104138,1,0.6
CUST104139,0,0.35000000000000003
CUST104140,0,0.32
CUST104141,0,0.22
CUST104142,0,0.27
CUST104143,1,0.6
CUST104144,0,0.2
CUST104145,1,0.57
CUST104146,1,0.27
CUST104147,1,0.47000000000000003
CUST104148,0,0.5
CUST104149,0,0.42
CUST104150,1,0.49
CUST104151,0,0.2
CUST104152,0,0.33999999999999997
CUST104153,0,0.24
CUST104154,0,0.22
CUST104155,0,0.3
CUST104156,0,0.12
CUST104157,0,0.22
CUST104158,1,0.42
CUST104159,0,0.32
CUST104160,0,0.3
CUST104161,0,0.27
CUST104162,0,0.22
CUST104163,0,0.2
CUST104164,0,0.12
CUST104165,0,0.12
CUST104166,0,0.12
CUST104167,1,0.45
CUST104168,0,0.35000000000000003
CUST104169,0,0.2
CUST104170,1,0.12
CUST104171,1,0.33999999999999997
CUST104172,0,0.24
CUST104173,0,0.3
CUST104174,0,0.35000000000000003
CUST104175,0,0.32
CUST104176,0,0.2
CUST104177,0,0.22
CUST104178,0,0.2
CUST104179,1,0.27
CUST104180,1,0.47000000000000003
CUST104181,1,0.6499999999999999
CUST104182,0,0.35000000000000003
CUST104183,0,0.42
CUST104184,0,0.52
CUST104185,0,0.12
CUST104186,1,0.37
CUST104187,0,0.12
CUST104188,0,0.12
CUST104189,0,0.35000000000000003
CUST104190,0,0.32
CUST104191,0,0.35000000000000003
CUST104192,1,0.32
CUST104193,0,0.24
CUST104194,0,0.12
CUST104195,0,0.3
CUST104196,0,0.2
CUST104197,0,0.2
CUST104198,1,0.2
CUST104199,1,0.2
CUST104200,0,0.2
CUST104201,0,0.12
CUST104202,1,0.32
CUST104203,0,0.27
CUST104204,0,0.2
CUST104205,0,0.2
CUST104206,0,0.12
CUST104207,0,0.12
CUST104208,0,0.12
CUST104209,1,0.35000000000000003
CUST104210,0,0.35000000000000003
CUST104211,0,0.2
CUST104212,0,0.22
CUST104213,1,0.2
CUST104214,0,0.12
CUST104215,0,0.27
CUST104216,0,0.12
CUST104217,0,0.27
CUST104218,0,0.2
CUST104219,1,0.32
CUST104220,0,0.12
CUST104221,1,0.33999999999999997
CUST104222,0,0.2
CUST104223,0,0.3
CUST104224,0,0.2
CUST104225,0,0.32
CUST104226,0,0.33999999999999997
CUST104227,1,0.3
CUST104228,0,0.37
CUST104229,1,0.45
CUST104230,0,0.24
CUST104231,0,0.32
CUST104232,0,0.22
CUST104233,0,0.3
CUST104234,0,0.12
CUST104235,1,0.5
CUST104236,0,0.42
CUST104237,1,0.12
CUST104238,1,0.2
CUST104239,1,0.2
CUST104240,0,0.32
CUST104241,0,0.12
CUST104242,0,0.35000000000000003
CUST104243,0,0.12
CUST104244,0,0.12
CUST104245,0,0.2
CUST104246,0,0.24
CUST104247,0,0.2
CUST104248,0,0.24
CUST104249,1,0.32
CUST104250,1,0.35000000000000003
CUST104251,0,0.2
CUST104252,0,0.2
CUST104253,1,0.3
CUST104254,0,0.3
CUST104255,0,0.47000000000000003
CUST104256,0,0.35000000000000003
CUST104257,1,0.33999999999999997
CUST104258,1,0.12
CUST104259,0,0.12
CUST104260,0,0.2
CUST104261,0,0.2
CUST104262,0,0.2
CUST104263,0,0.12
CUST104264,0,0.2
CUST104265,0,0.3
CUST104266,0,0.3
CUST104267,1,0.3
CUST104268,0,0.6699999999999999
CUST104269,0,0.2
CUST104270,0,0.42
CUST104271,0,0.27
CUST104272,0,0.3
CUST104273,0,0.42
CUST104274,0,0.24
CUST104275,0,0.35000000000000003
CUST104276,0,0.24
CUST104277,0,0.32
CUST104278,0,0.32
CUST104279,0,0.2
CUST104280,0,0.35000000000000003
CUST104281,1,0.5
CUST104282,0,0.24
CUST104283,1,0.2
CUST104284,0,0.2
CUST104285,0,0.42
CUST104286,0,0.24
CUST104287,1,0.33999999999999997
CUST104288,0,0.2
CUST104289,0,0.12
CUST104290,0,0.45
CUST104291,0,0.42
CUST104292,0,0.12
CUST104293,1,0.57
CUST104294,0,0.2
CUST104295,0,0.47000000000000003
CUST104296,1,0.35000000000000003
CUST104297,1,0.42
CUST104298,0,0.12
CUST104299,0,0.2
CUST104300,0,0.12
CUST104301,0,0.27
CUST104302,1,0.2
CUST104303,0,0.3
CUST104304,0,0.2
CUST104305,0,0.2
CUST104306,0,0.42
CUST104307,0,0.52
CUST104308,0,0.2
CUST104309,0,0.2
CUST104310,1,0.2
CUST104311,1,0.45
CUST104312,0,0.2
CUST104313,0,0.24
CUST104314,0,0.2
CUST104315,0,0.2
CUST104316,1,0.3
CUST104317,0,0.12
CUST104318,0,0.35000000000000003
CUST104319,0,0.12
CUST104320,1,0.24
CUST104321,1,0.35000000000000003
CUST104322,0,0.2
CUST104323,1,0.24
CUST104324,0,0.35000000000000003
CUST104325,0,0.12
CUST104326,0,0.32
CUST104327,0,0.22
CUST104328,0,0.33999999999999997
CUST104329,0,0.3
CUST104330,0,0.37
CUST104331,1,0.45
CUST104332,0,0.3
CUST104333,1,0.22
CUST104334,0,0.47000000000000003
CUST104335,0,0.42
CUST104336,0,0.12
CUST104337,0,0.2
CUST104338,0,0.2
CUST104339,0,0.35000000000000003
CUST104340,1,0.5
CUST104341,1,0.2
CUST104342,0,0.2
CUST104343,0,0.12
CUST104344,0,0.24
CUST104345,0,0.24
CUST104346,1,0.12
CUST104347,0,0.2
CUST104348,0,0.22
CUST104349,1,0.24
CUST104350,0,0.27
CUST104351,0,0.12
CUST104352,0,0.12
CUST104353,0,0.6
CUST104354,0,0.24
CUST104355,1,0.35000000000000003
CUST104356,1,0.32
CUST104357,0,0.2
CUST104358,1,0.27
CUST104359,0,0.45
CUST104360,1,0.3
CUST104361,0,0.12
CUST104362,1,0.12
CUST104363,0,0.45
CUST104364,0,0.2
CUST104365,0,0.12
CUST104366,0,0.12
CUST104367,0,0.12
CUST104368,0,0.32
CUST104369,1,0.2
CUST104370,0,0.2
CUST104371,0,0.2
CUST104372,0,0.24
CUST104373,1,0.3
CUST104374,0,0.35000000000000003
CUST104375,0,0.39
CUST104376,1,0.35000000000000003
CUST104377,0,0.12
CUST104378,0,0.12
CUST104379,1,0.37
CUST104380,0,0.2
CUST104381,0,0.33999999999999997
CUST104382,0,0.2
CUST104383,1,0.32
CUST104384,0,0.47000000000000003
CUST104385,0,0.2
CUST104386,0,0.2
CUST104387,0,0.12
CUST104388,1,0.6
CUST104389,1,0.32
CUST104390,0,0.12
CUST104391,0,0.33999999999999997
CUST104392,1,0.6499999999999999
CUST104393,0,0.12
CUST104394,0,0.32
CUST104395,0,0.2
CUST104396,0,0.22
CUST104397,0,0.2
CUST104398,0,0.3
CUST104399,0,0.5
CUST104400,0,0.12
CUST104401,0,0.2
CUST104402,0,0.22
CUST104403,0,0.12
CUST104404,0,0.22
CUST104405,0,0.35000000000000003
CUST104406,0,0.32
CUST104407,1,0.42
CUST104408,0,0.2
CUST104409,0,0.2
CUST104410,1,0.24
CUST104411,0,0.3
CUST104412,0,0.2
CUST104413,0,0.2
CUST104414,1,0.22
CUST104415,0,0.24
CUST104416,1,0.42
CUST104417,0,0.2
CUST104418,1,0.32
CUST104419,1,0.2
