ticket_id,customer_id,ticket_date,issue_type,resolution_status
TKT15160,CUST105154,21 May 2025,Failed transaction ,Resolved
TKT15161,CUST105155,09-10-2025,App Login Issue,Resolved
TKT15162,CUST105155,2024-04-02,Complaint - Poor Service,
TKT15163,CUST105158,2024-11-01,Loan Inquiry,Resolved
TKT15164,CUST105158,2024-11-04,App Login Issue,Resolved
TKT15165,CUST105159,2024-05-04,app login issue,Resolved
TKT15166,CUST105159,07 Mar 2025,Failed Transaction,Resolved
TKT15167,CUST105160,2024-08-18,Complaint - Hidden Charges,
TKT15168,CUST105160,2025-08-28,Failed Transaction,Resolved
TKT15169,CUST105160,2025-09-01,Card Block Request,
TKT15170,CUST105160,2025-07-20,Complaint - Poor Service,Resolved
TKT15171,CUST105161,2025-01-22,Complaint - Hidden Charges,Resolved
TKT15172,CUST105162,19-06-2025,Failed transaction ,Unresolved
TKT15173,CUST105162,14-02-2024,Account Closure Request,
TKT15174,CUST105163,16 Jan 2024,KYC Query,Pending
TKT15175,CUST105163,2024-08-14,Complaint - Poor Service,Resolved
TKT15176,CUST105163,27-03-2024,Account Closure Request,Unresolved
TKT15177,CUST105165,21 May 2024,Failed Transaction,Resolved
TKT15178,CUST105167,2024-11-28,Loan Inquiry,Resolved
TKT15179,CUST105167,19-04-2024,Failed transaction ,
TKT15180,CUST105169,2025-01-17,Complaint - Hidden Charges,Pending
TKT15181,CUST105169,2024-10-18,Account Closure Request,Unresolved
TKT15182,CUST105169,12-02-2025,Failed transaction ,Pending
TKT15183,CUST105169,13 Jul 2025,Complaint - Poor Service,Resolved
TKT15184,CUST105170,24 Mar 2025,Account Closure Request,Pending
TKT15185,CUST105171,25-09-2025,Account Closure Request,
TKT15186,CUST105171,2025-05-13,app login issue,Resolved
TKT15187,CUST105173,2025-11-30,Loan Inquiry,Pending
TKT15188,CUST105174,2025-07-28,Complaint - Poor Service,Resolved
TKT15189,CUST105174,16 Sep 2025,app login issue,Resolved
TKT15190,CUST105175,15-02-2024,Complaint - Poor Service,Pending
TKT15191,CUST105175,2025-04-11,Account Closure Request,
TKT15192,CUST105176,2025-09-09,app login issue,Unresolved
TKT15193,CUST105176,03-09-2025,Card Block Request,Pending
TKT15194,CUST105177,11 Nov 2024,Card Block Request,Resolved
TKT15195,CUST105178,27-07-2024,Failed transaction ,Resolved
TKT15196,CUST105180,05-02-2025,App Login Issue,Resolved
TKT15197,CUST105182,30 Sep 2025,KYC Query,Resolved
TKT15198,CUST105182,16 Jan 2024,Complaint - Poor Service,Pending
TKT15199,CUST105182,08 Feb 2025,Failed Transaction,Resolved
TKT15200,CUST105186,07 Feb 2025,Failed transaction ,Resolved
TKT15201,CUST105186,29-02-2024,Account Closure Request,Resolved
TKT15202,CUST105188,2024-02-24,KYC Query,Pending
TKT15203,CUST105189,08-02-2025,Complaint - Poor Service,Resolved
TKT15204,CUST105189,29 Sep 2025,Account Closure Request,
TKT15205,CUST105190,2024-06-03,Complaint - Hidden Charges,Resolved
TKT15206,CUST105191,02 May 2024,Complaint - Hidden Charges,Unresolved
TKT15207,CUST105192,24 Dec 2024,Account Closure Request,Resolved
TKT15208,CUST105192,25-01-2025,app login issue,Resolved
TKT15209,CUST105193,25 May 2025,KYC Query,Pending
TKT15210,CUST105195,11-08-2024,Failed Transaction,Resolved
TKT15211,CUST105196,03 Jun 2025,Loan Inquiry,Pending
TKT15212,CUST105197,28 Jul 2024,Complaint - Poor Service,Resolved
TKT15213,CUST105199,2025-03-19,App Login Issue,Resolved
TKT15214,CUST105201,2025-08-17,KYC Query,Resolved
TKT15215,CUST105203,18-10-2025,Account Closure Request,Unresolved
TKT15216,CUST105203,22-07-2024,Complaint - Poor Service,Resolved
TKT15217,CUST105203,2025-02-16,Account Closure Request,Resolved
TKT15218,CUST105204,08 Mar 2024,Loan Inquiry,Resolved
TKT15219,CUST105205,27-09-2025,app login issue,Pending
TKT15220,CUST105206,2024-12-16,Failed Transaction,Resolved
TKT15221,CUST105206,27-07-2025,App Login Issue,Resolved
TKT15222,CUST105206,22 Feb 2024,Failed Transaction,Resolved
TKT15223,CUST105206,18-11-2025,Failed transaction ,Unresolved
TKT15224,CUST105207,20 Jan 2025,Complaint - Poor Service,Pending
TKT15225,CUST105211,01-04-2025,Loan Inquiry,Resolved
TKT15226,CUST105211,2024-07-14,app login issue,Pending
TKT15227,CUST105212,2024-06-09,Card Block Request,Resolved
TKT15228,CUST105213,05 Jan 2025,App Login Issue,Resolved
TKT15229,CUST105214,02 Jan 2024,Complaint - Hidden Charges,Resolved
TKT15230,CUST105215,13 Jul 2024,Complaint - Poor Service,Resolved
TKT15231,CUST105215,14-11-2024,Card Block Request,Resolved
TKT15232,CUST105216,28-10-2025,Complaint - Hidden Charges,Unresolved
TKT15233,CUST105216,2025-03-29,Failed transaction ,Pending
TKT15234,CUST105217,08-02-2025,Card Block Request,Resolved
TKT15235,CUST105218,31-10-2024,Failed Transaction,Pending
TKT15236,CUST105219,26 Feb 2024,Failed transaction ,Resolved
TKT15237,CUST105219,30 Jun 2025,Loan Inquiry,Resolved
TKT15238,CUST105220,08-10-2025,KYC Query,Resolved
TKT15239,CUST105222,2025-02-08,Card Block Request,Resolved
TKT15240,CUST105224,14 Feb 2024,Account Closure Request,Unresolved
TKT15241,CUST105224,29 Jun 2025,Complaint - Poor Service,Resolved
TKT15242,CUST105224,18 Apr 2024,Failed transaction ,Resolved
TKT15243,CUST105225,23 Jan 2024,Complaint - Hidden Charges,Resolved
TKT15244,CUST105226,10-07-2024,app login issue,Resolved
TKT15245,CUST105226,2024-10-14,app login issue,Resolved
TKT15246,CUST105227,16-05-2024,Account Closure Request,
TKT15247,CUST105227,01-09-2024,Failed Transaction,Resolved
TKT15248,CUST105227,13 Jan 2025,Failed transaction ,Unresolved
TKT15249,CUST105227,27-09-2024,Failed transaction ,Resolved
TKT15250,CUST105231,09-01-2024,Failed Transaction,Resolved
TKT15251,CUST105231,29 Feb 2024,Card Block Request,Resolved
TKT15252,CUST105232,2024-12-23,Complaint - Poor Service,Resolved
TKT15253,CUST105233,2025-10-16,Complaint - Hidden Charges,Resolved
TKT15254,CUST105233,2024-02-18,App Login Issue,Pending
TKT15255,CUST105233,2025-04-26,KYC Query,Resolved
TKT15256,CUST105233,11-12-2024,Account Closure Request,Resolved
TKT15257,CUST105234,20-06-2024,Loan Inquiry,Resolved
TKT15258,CUST105234,16 Sep 2024,Failed transaction ,Pending
TKT15259,CUST105235,15 Feb 2024,Failed Transaction,
TKT15260,CUST105235,07-03-2024,Loan Inquiry,
TKT15261,CUST105235,2024-12-11,Card Block Request,Resolved
TKT15262,CUST105235,11 Mar 2025,App Login Issue,Resolved
TKT15263,CUST105236,03 Feb 2024,Card Block Request,Resolved
TKT15264,CUST105237,2024-07-03,Card Block Request,Resolved
TKT15265,CUST105238,2024-09-25,Failed Transaction,Pending
TKT15266,CUST105238,2025-05-09,Account Closure Request,Resolved
TKT15267,CUST105238,2024-05-25,Failed transaction ,
TKT15268,CUST105238,2025-11-22,App Login Issue,Pending
TKT15269,CUST105238,2024-11-29,Complaint - Poor Service,Resolved
TKT15270,CUST105239,2025-03-14,KYC Query,Resolved
TKT15271,CUST105241,21-11-2024,Complaint - Poor Service,Resolved
TKT15272,CUST105241,2025-08-02,Failed Transaction,Pending
TKT15273,CUST105241,2025-06-29,Account Closure Request,Resolved
TKT15274,CUST105242,15 Oct 2025,Complaint - Hidden Charges,
TKT15275,CUST105242,2024-02-10,App Login Issue,Resolved
TKT15276,CUST105242,14 Jun 2025,Account Closure Request,
TKT15277,CUST105247,2025-09-04,Card Block Request,Resolved
TKT15278,CUST105247,17 May 2024,Card Block Request,Resolved
TKT15279,CUST105247,2025-05-28,App Login Issue,Resolved
TKT15280,CUST105248,2024-01-10,KYC Query,Pending
TKT15281,CUST105249,13-08-2024,Complaint - Poor Service,Resolved
TKT15282,CUST105251,2024-05-21,app login issue,Resolved
TKT15283,CUST105251,2025-11-11,Card Block Request,Resolved
TKT15284,CUST105251,2025-06-11,Complaint - Poor Service,Resolved
TKT15285,CUST105251,2025-02-04,app login issue,Resolved
TKT15286,CUST105251,16 Apr 2025,Failed transaction ,Pending
TKT15287,CUST105252,03-10-2025,Complaint - Hidden Charges,Resolved
TKT15288,CUST105252,30-09-2025,KYC Query,
TKT15289,CUST105252,01-03-2025,Complaint - Hidden Charges,Resolved
TKT15290,CUST105252,12 Mar 2025,Complaint - Hidden Charges,Resolved
TKT15291,CUST105253,24 Nov 2025,Card Block Request,
TKT15292,CUST105254,13-04-2025,Complaint - Poor Service,Pending
TKT15293,CUST105255,2025-07-30,app login issue,Resolved
TKT15294,CUST105255,04-03-2024,Failed transaction ,Resolved
TKT15295,CUST105255,2025-08-08,Account Closure Request,Resolved
TKT15296,CUST105257,2024-02-06,Account Closure Request,Resolved
TKT15297,CUST105257,22-06-2025,Complaint - Poor Service,Resolved
TKT15298,CUST105257,16 Jun 2025,App Login Issue,Resolved
TKT15299,CUST105258,11-03-2024,Loan Inquiry,Resolved
TKT15300,CUST105258,24-03-2025,KYC Query,Resolved
TKT15301,CUST105258,05 Jan 2024,KYC Query,Pending
TKT15302,CUST105258,2024-02-21,app login issue,Resolved
TKT15303,CUST105258,2025-02-19,Account Closure Request,Resolved
TKT15304,CUST105259,25 Oct 2025,app login issue,Resolved
TKT15305,CUST105260,2024-03-01,Complaint - Hidden Charges,
TKT15306,CUST105260,14 Sep 2024,Account Closure Request,Resolved
TKT15307,CUST105260,2025-11-19,Complaint - Poor Service,
TKT15308,CUST105261,13-03-2025,Card Block Request,Resolved
TKT15309,CUST105262,11 Jul 2024,Complaint - Poor Service,Resolved
TKT15310,CUST105262,2025-10-13,Loan Inquiry,Resolved
TKT15311,CUST105262,2024-06-08,Complaint - Hidden Charges,Unresolved
TKT15312,CUST105264,02 Jul 2025,Complaint - Poor Service,Resolved
TKT15313,CUST105264,29-09-2024,Failed transaction ,Resolved
TKT15314,CUST105266,05-06-2024,Failed Transaction,
TKT15315,CUST105269,2024-08-25,Account Closure Request,Resolved
TKT15316,CUST105269,07-08-2024,App Login Issue,Unresolved
TKT15317,CUST105270,19-07-2025,Complaint - Poor Service,Unresolved
TKT15318,CUST105270,25-06-2024,Complaint - Hidden Charges,Resolved
TKT15319,CUST105270,2024-05-14,Loan Inquiry,Resolved
TKT15320,CUST105270,2024-09-15,Account Closure Request,Pending
TKT15321,CUST105270,29-04-2025,Account Closure Request,Unresolved
TKT15322,CUST105271,13 May 2025,Failed Transaction,Resolved
TKT15323,CUST105272,15-03-2024,Complaint - Hidden Charges,Pending
TKT15324,CUST105272,11-08-2025,Account Closure Request,Pending
TKT15325,CUST105272,25 Mar 2024,Account Closure Request,Resolved
TKT15326,CUST105272,01-01-2024,Complaint - Poor Service,Resolved
TKT15327,CUST105272,2025-03-27,Card Block Request,Unresolved
TKT15328,CUST105274,2024-08-30,Failed transaction ,Resolved
TKT15329,CUST105274,2025-04-13,Loan Inquiry,Resolved
TKT15330,CUST105275,25 Feb 2025,Account Closure Request,Resolved
TKT15331,CUST105275,2024-02-20,Complaint - Hidden Charges,Resolved
TKT15332,CUST105275,12-07-2025,Card Block Request,Pending
TKT15333,CUST105275,19 Jul 2025,Complaint - Hidden Charges,Resolved
TKT15334,CUST105276,2025-04-10,Loan Inquiry,Pending
TKT15335,CUST105277,02-03-2025,Card Block Request,Resolved
TKT15336,CUST105278,22-03-2024,Loan Inquiry,Unresolved
TKT15337,CUST105279,27 Aug 2025,Complaint - Hidden Charges,
TKT15338,CUST105279,09-08-2024,Complaint - Poor Service,Pending
TKT15339,CUST105279,2025-04-28,Complaint - Poor Service,Resolved
TKT15340,CUST105280,2024-05-17,App Login Issue,Resolved
TKT15341,CUST105281,01 Aug 2024,Card Block Request,Resolved
TKT15342,CUST105281,2025-06-29,Card Block Request,Resolved
TKT15343,CUST105281,2025-07-18,Complaint - Poor Service,Resolved
TKT15344,CUST105282,2025-08-16,Failed transaction ,Resolved
TKT15345,CUST105283,17 May 2025,Loan Inquiry,Resolved
TKT15346,CUST105284,2024-04-30,Failed transaction ,Pending
TKT15347,CUST105285,13 Jul 2025,Complaint - Poor Service,Resolved
TKT15348,CUST105285,18 Apr 2025,Loan Inquiry,Resolved
TKT15349,CUST105286,23 Sep 2024,KYC Query,Unresolved
TKT15350,CUST105287,2025-11-14,Complaint - Poor Service,Pending
TKT15351,CUST105287,17 Jul 2025,app login issue,Unresolved
TKT15352,CUST105288,06 Apr 2024,Account Closure Request,Resolved
TKT15353,CUST105288,2024-03-14,Failed Transaction,Resolved
TKT15354,CUST105290,2024-02-06,Complaint - Hidden Charges,Resolved
TKT15355,CUST105290,2024-12-01,Complaint - Poor Service,Pending
TKT15356,CUST105291,19 Jul 2025,Loan Inquiry,
TKT15357,CUST105291,29-10-2024,Complaint - Hidden Charges,Resolved
TKT15358,CUST105292,06 Mar 2025,Account Closure Request,Unresolved
TKT15359,CUST105292,13 Feb 2025,App Login Issue,Resolved
TKT15360,CUST105292,17 Jul 2025,KYC Query,Unresolved
TKT15361,CUST105294,2024-07-06,app login issue,Resolved
TKT15362,CUST105296,06-09-2025,KYC Query,Resolved
TKT15363,CUST105297,29-09-2024,Complaint - Poor Service,
TKT15364,CUST105297,2024-05-22,Complaint - Hidden Charges,Resolved
TKT15365,CUST105298,2025-11-19,Account Closure Request,Resolved
TKT15366,CUST105298,04 May 2025,Failed Transaction,Resolved
TKT15367,CUST105299,12 Jun 2024,Loan Inquiry,Unresolved
TKT15368,CUST105299,2024-12-29,Complaint - Poor Service,Resolved
TKT15369,CUST105300,2024-09-27,Failed Transaction,Unresolved
TKT15370,CUST105300,2024-12-20,Complaint - Poor Service,Resolved
TKT15371,CUST105300,11-11-2025,Account Closure Request,Resolved
TKT15372,CUST105300,25 Jan 2025,Loan Inquiry,
TKT15373,CUST105300,2025-02-04,Loan Inquiry,Resolved
TKT15374,CUST105303,16 Jul 2024,Complaint - Poor Service,Resolved
TKT15375,CUST105303,17-04-2025,Card Block Request,Resolved
TKT15376,CUST105303,08-05-2024,Failed transaction ,Unresolved
TKT15377,CUST105303,2024-02-06,KYC Query,Resolved
TKT15378,CUST105303,2024-08-08,Complaint - Poor Service,Resolved
TKT15379,CUST105304,07 Feb 2025,KYC Query,Resolved
TKT15380,CUST105304,2025-07-23,Complaint - Hidden Charges,Resolved
TKT15381,CUST105304,28-03-2024,Loan Inquiry,Resolved
TKT15382,CUST105304,2024-06-19,Failed transaction ,Resolved
TKT15383,CUST105304,06 Jul 2024,Complaint - Poor Service,Unresolved
TKT15384,CUST105305,2025-09-18,app login issue,Resolved
TKT15385,CUST105305,07-10-2024,Loan Inquiry,Resolved
TKT15386,CUST105306,2025-10-03,Account Closure Request,Resolved
TKT15387,CUST105306,2025-07-18,KYC Query,Resolved
TKT15388,CUST105308,27 Jul 2024,Account Closure Request,Resolved
TKT15389,CUST105309,2025-06-29,Card Block Request,Unresolved
TKT15390,CUST105310,23 Feb 2025,app login issue,Resolved
TKT15391,CUST105312,2025-01-21,Card Block Request,Resolved
TKT15392,CUST105313,2024-08-15,Failed Transaction,Resolved
TKT15393,CUST105314,30-05-2024,Card Block Request,Resolved
TKT15394,CUST105314,29-06-2024,KYC Query,Resolved
TKT15395,CUST105314,15-03-2025,Loan Inquiry,Resolved
TKT15396,CUST105315,13 Nov 2024,Complaint - Hidden Charges,Resolved
TKT15397,CUST105317,2024-12-10,KYC Query,
TKT15398,CUST105318,17-12-2024,App Login Issue,Resolved
TKT15399,CUST105319,11-11-2025,KYC Query,Resolved
TKT15400,CUST105320,2024-05-06,Card Block Request,Resolved
TKT15401,CUST105322,31-12-2024,app login issue,Resolved
TKT15402,CUST105322,20 Jan 2025,Account Closure Request,
TKT15403,CUST105322,04 Apr 2024,Account Closure Request,Resolved
TKT15404,CUST105324,2025-06-29,App Login Issue,Unresolved
TKT15405,CUST105324,28 Jul 2025,Account Closure Request,Resolved
TKT15406,CUST105324,2025-05-22,Complaint - Poor Service,Resolved
TKT15407,CUST105325,21 Aug 2025,app login issue,Resolved
TKT15408,CUST105327,19 Jun 2024,KYC Query,Resolved
TKT15409,CUST105329,2024-04-12,Account Closure Request,Resolved
TKT15410,CUST105329,22-08-2024,KYC Query,Resolved
TKT15411,CUST105329,2025-02-26,Loan Inquiry,Resolved
TKT15412,CUST105329,01 May 2024,Complaint - Poor Service,Unresolved
TKT15413,CUST105329,11-11-2024,Complaint - Poor Service,
TKT15414,CUST105331,2024-02-06,Loan Inquiry,Resolved
TKT15415,CUST105331,2024-02-26,KYC Query,Resolved
TKT15416,CUST105334,2025-05-09,Complaint - Poor Service,Unresolved
TKT15417,CUST105334,31 Oct 2025,Complaint - Poor Service,Resolved
TKT15418,CUST105334,2025-02-26,App Login Issue,Resolved
TKT15419,CUST105337,04-06-2024,App Login Issue,Pending
TKT15420,CUST105338,2025-11-22,App Login Issue,Unresolved
TKT15421,CUST105338,22 Jan 2025,Card Block Request,Resolved
TKT15422,CUST105339,2024-03-03,Failed transaction ,Resolved
TKT15423,CUST105340,2024-01-14,Failed Transaction,Unresolved
TKT15424,CUST105340,22-07-2025,App Login Issue,Resolved
TKT15425,CUST105341,21-12-2024,Card Block Request,Resolved
TKT15426,CUST105342,2024-02-22,KYC Query,Resolved
TKT15427,CUST105343,2024-03-12,Loan Inquiry,Resolved
TKT15428,CUST105345,03 Jun 2024,Complaint - Hidden Charges,Resolved
TKT15429,CUST105345,2024-10-22,Loan Inquiry,Unresolved
TKT15430,CUST105346,31 Mar 2024,Failed Transaction,
TKT15431,CUST105346,25-03-2025,App Login Issue,Resolved
TKT15432,CUST105347,31 Aug 2024,Failed Transaction,Resolved
TKT15433,CUST105347,2025-07-22,Loan Inquiry,Resolved
TKT15434,CUST105348,2025-04-26,Complaint - Poor Service,Resolved
TKT15435,CUST105349,21-02-2025,Failed Transaction,Resolved
TKT15436,CUST105349,18-07-2024,Complaint - Poor Service,Resolved
TKT15437,CUST105351,21 May 2024,KYC Query,Resolved
TKT15438,CUST105351,2024-07-28,app login issue,
TKT15439,CUST105352,07 Mar 2025,App Login Issue,Resolved
TKT15440,CUST105352,2025-10-26,Complaint - Poor Service,Resolved
TKT15441,CUST105353,10 Sep 2024,App Login Issue,Resolved
TKT15442,CUST105353,2024-03-27,Complaint - Poor Service,Unresolved
TKT15443,CUST105356,15 Apr 2025,Complaint - Hidden Charges,Resolved
TKT15444,CUST105357,2025-04-08,Complaint - Poor Service,Resolved
TKT15445,CUST105357,01 Nov 2024,KYC Query,Resolved
TKT15446,CUST105358,04 Nov 2024,Complaint - Hidden Charges,Pending
TKT15447,CUST105358,03-01-2025,Complaint - Hidden Charges,Resolved
TKT15448,CUST105361,20 Aug 2024,Loan Inquiry,Resolved
TKT15449,CUST105363,09-12-2024,Failed transaction ,Resolved
TKT15450,CUST105363,25-02-2024,Complaint - Hidden Charges,Unresolved
TKT15451,CUST105363,01 Apr 2025,Complaint - Poor Service,Unresolved
TKT15452,CUST105364,2024-05-15,app login issue,Resolved
TKT15453,CUST105365,17 Aug 2025,Account Closure Request,Unresolved
TKT15454,CUST105366,07 Jun 2025,app login issue,Resolved
TKT15455,CUST105367,29-08-2025,Failed transaction ,Resolved
TKT15456,CUST105367,2025-08-05,Failed transaction ,Pending
TKT15457,CUST105368,25 Oct 2025,Card Block Request,Resolved
TKT15458,CUST105368,27-10-2024,Failed transaction ,Resolved
TKT15459,CUST105368,2025-09-26,Complaint - Hidden Charges,Resolved
TKT15460,CUST105369,2025-11-16,Account Closure Request,Unresolved
TKT15461,CUST105369,09-01-2024,Loan Inquiry,Resolved
TKT15462,CUST105374,11-07-2024,Card Block Request,Resolved
TKT15463,CUST105375,12 Jun 2024,Loan Inquiry,Resolved
TKT15464,CUST105375,28-03-2024,App Login Issue,Resolved
TKT15465,CUST105376,2024-05-20,Card Block Request,Resolved
TKT15466,CUST105376,17 May 2024,KYC Query,Unresolved
TKT15467,CUST105376,01 Sep 2024,Failed transaction ,Pending
TKT15468,CUST105379,2024-11-17,KYC Query,Resolved
TKT15469,CUST105380,05-05-2025,Card Block Request,Pending
TKT15470,CUST105380,2025-10-16,KYC Query,Resolved
TKT15471,CUST105383,2025-10-19,Complaint - Hidden Charges,Resolved
TKT15472,CUST105384,13 Apr 2025,Complaint - Hidden Charges,Unresolved
TKT15473,CUST105384,18 Sep 2025,Complaint - Hidden Charges,Resolved
TKT15474,CUST105384,2024-10-04,KYC Query,Resolved
TKT15475,CUST105385,2024-07-13,Card Block Request,Resolved
TKT15476,CUST105386,2024-06-18,Card Block Request,Resolved
TKT15477,CUST105387,2024-03-12,Failed transaction ,Resolved
TKT15478,CUST105390,16 Sep 2024,Complaint - Poor Service,Unresolved
TKT15479,CUST105391,2024-07-24,App Login Issue,Resolved
TKT15480,CUST105392,2024-07-02,Failed Transaction,Resolved
TKT15481,CUST105393,27-11-2024,Complaint - Poor Service,Resolved
TKT15482,CUST105394,30-06-2024,Loan Inquiry,Resolved
TKT15483,CUST105394,2025-08-08,App Login Issue,Pending
TKT15484,CUST105394,04-11-2024,Account Closure Request,Resolved
TKT15485,CUST105394,13-07-2024,app login issue,Resolved
TKT15486,CUST105395,2025-07-27,Complaint - Poor Service,Pending
TKT15487,CUST105395,27-06-2025,Failed transaction ,Pending
TKT15488,CUST105397,2025-10-27,App Login Issue,Pending
TKT15489,CUST105399,22-05-2024,Failed transaction ,Resolved
TKT15490,CUST105399,07-09-2024,Complaint - Hidden Charges,Resolved
TKT15491,CUST105400,2024-09-13,App Login Issue,Resolved
TKT15492,CUST105400,12-01-2024,Complaint - Poor Service,Unresolved
TKT15493,CUST105400,2024-09-08,app login issue,Resolved
TKT15494,CUST105401,2024-04-26,Loan Inquiry,Resolved
TKT15495,CUST105402,14-03-2025,KYC Query,Resolved
TKT15496,CUST105402,2025-02-17,Failed Transaction,Resolved
TKT15497,CUST105402,2025-05-17,Complaint - Hidden Charges,Resolved
TKT15498,CUST105402,19 May 2024,Loan Inquiry,Resolved
TKT15499,CUST105403,08-05-2025,Card Block Request,Unresolved
TKT15500,CUST105406,03-03-2024,Card Block Request,Resolved
TKT15501,CUST105407,24 May 2024,app login issue,Resolved
TKT15502,CUST105407,13 May 2024,Complaint - Hidden Charges,Unresolved
TKT15503,CUST105407,2024-10-01,Loan Inquiry,Resolved
TKT15504,CUST105407,26-09-2025,Complaint - Hidden Charges,Resolved
TKT15505,CUST105407,11 Nov 2024,Account Closure Request,Pending
TKT15506,CUST105408,02 Apr 2024,Complaint - Poor Service,Resolved
TKT15507,CUST105410,2024-10-21,Complaint - Poor Service,Resolved
TKT15508,CUST105410,19-10-2025,Failed Transaction,Pending
TKT15509,CUST105411,07-11-2024,Complaint - Hidden Charges,Resolved
TKT15510,CUST105413,15-06-2024,KYC Query,Resolved
TKT15511,CUST105415,18 Jul 2025,Card Block Request,Resolved
TKT15512,CUST105417,20 Jun 2024,Card Block Request,Resolved
TKT15513,CUST105418,06 Feb 2025,Complaint - Hidden Charges,Resolved
TKT15514,CUST105422,30 Jul 2025,Failed transaction ,Resolved
TKT15515,CUST105423,21-12-2024,Failed transaction ,Resolved
TKT15516,CUST105424,2024-04-21,Complaint - Poor Service,Resolved
TKT15517,CUST105425,2025-08-07,app login issue,
TKT15518,CUST105427,12-05-2024,App Login Issue,Resolved
TKT15519,CUST105428,2024-01-13,Account Closure Request,Unresolved
TKT15520,CUST105428,30-09-2024,Failed transaction ,Resolved
TKT15521,CUST105430,23-03-2025,Complaint - Poor Service,Resolved
TKT15522,CUST105432,13-10-2025,app login issue,Resolved
TKT15523,CUST105434,01 Apr 2024,Loan Inquiry,Resolved
TKT15524,CUST105435,2024-08-28,App Login Issue,Resolved
TKT15525,CUST105435,2025-06-16,Complaint - Poor Service,
TKT15526,CUST105435,2025-04-06,Account Closure Request,
TKT15527,CUST105435,17 Oct 2024,app login issue,Pending
TKT15528,CUST105435,2025-04-11,Complaint - Hidden Charges,Resolved
TKT15529,CUST105438,2024-05-20,Loan Inquiry,Resolved
TKT15530,CUST105439,2025-04-01,App Login Issue,Unresolved
TKT15531,CUST105440,24 May 2024,Complaint - Hidden Charges,Unresolved
TKT15532,CUST105441,07-07-2025,Complaint - Hidden Charges,Unresolved
TKT15533,CUST105442,10-06-2025,Failed transaction ,Resolved
TKT15534,CUST105442,13 Nov 2024,Failed transaction ,Unresolved
TKT15535,CUST105444,01-01-2024,Complaint - Poor Service,Resolved
TKT15536,CUST105445,2025-02-28,app login issue,Resolved
TKT15537,CUST105449,16-07-2024,Failed Transaction,Pending
TKT15538,CUST105449,2025-01-13,Complaint - Poor Service,Unresolved
TKT15539,CUST105449,26-06-2024,Account Closure Request,Resolved
TKT15540,CUST105449,21 Nov 2024,Failed Transaction,Unresolved
TKT15541,CUST105449,2025-08-30,Account Closure Request,Resolved
TKT15542,CUST105450,02-10-2024,Complaint - Poor Service,Unresolved
TKT15543,CUST105450,27-10-2025,Account Closure Request,Resolved
TKT15544,CUST105450,25 Jul 2024,Account Closure Request,Resolved
TKT15545,CUST105451,13-06-2024,Failed Transaction,Resolved
TKT15546,CUST105451,02 Aug 2025,Failed Transaction,Resolved
TKT15547,CUST105451,27 Apr 2024,Complaint - Hidden Charges,Resolved
TKT15548,CUST105453,22-02-2025,App Login Issue,
TKT15549,CUST105456,21-02-2025,Account Closure Request,
TKT15550,CUST105457,2025-03-12,Complaint - Poor Service,
TKT15551,CUST105457,07-11-2025,Card Block Request,Resolved
TKT15552,CUST105457,08-09-2025,Account Closure Request,Resolved
TKT15553,CUST105457,11-01-2024,KYC Query,
TKT15554,CUST105458,2025-01-16,Failed Transaction,Resolved
TKT15555,CUST105459,2024-06-13,Complaint - Poor Service,Resolved
TKT15556,CUST105460,10-08-2025,Failed transaction ,Resolved
TKT15557,CUST105460,2024-12-21,Failed Transaction,Resolved
TKT15558,CUST105460,17-07-2024,Failed transaction ,Unresolved
TKT15559,CUST105461,15 Apr 2025,Complaint - Hidden Charges,Unresolved
TKT15560,CUST105461,13 Jul 2025,Complaint - Hidden Charges,
TKT15561,CUST105462,04-07-2024,Card Block Request,Resolved
TKT15562,CUST105462,2024-11-30,Failed transaction ,
TKT15563,CUST105462,2025-07-18,Failed transaction ,Resolved
TKT15564,CUST105464,2024-05-15,Card Block Request,Resolved
TKT15565,CUST105464,2024-01-26,Account Closure Request,Resolved
TKT15566,CUST105464,10-01-2025,Complaint - Hidden Charges,Unresolved
TKT15567,CUST105464,28 May 2024,Complaint - Hidden Charges,Resolved
TKT15568,CUST105467,2025-08-07,Failed Transaction,Resolved
TKT15569,CUST105470,27 Jun 2024,Complaint - Hidden Charges,Resolved
TKT15570,CUST105472,2024-02-06,Card Block Request,Resolved
TKT15571,CUST105473,2024-02-22,app login issue,Resolved
TKT15572,CUST105476,09-07-2024,Failed Transaction,
TKT15573,CUST105477,06-01-2025,Failed Transaction,Resolved
TKT15574,CUST105477,07-02-2024,Failed Transaction,Resolved
TKT15575,CUST105478,19-12-2024,Complaint - Hidden Charges,Resolved
TKT15576,CUST105478,13 Dec 2024,App Login Issue,Pending
TKT15577,CUST105483,2025-01-03,app login issue,Resolved
TKT15578,CUST105484,2024-07-09,App Login Issue,Resolved
TKT15579,CUST105486,05 May 2025,Failed transaction ,Unresolved
TKT15580,CUST105487,11 Oct 2025,App Login Issue,Resolved
TKT15581,CUST105487,2024-05-01,Complaint - Poor Service,Resolved
TKT15582,CUST105488,22 Jul 2024,App Login Issue,Resolved
TKT15583,CUST105488,18-04-2025,Failed Transaction,Resolved
TKT15584,CUST105488,2025-09-13,Failed transaction ,Unresolved
TKT15585,CUST105490,15 Apr 2025,Complaint - Poor Service,Resolved
